12480	-0.8907304 -0.06637764 0.5212601 -0.3439486 0.5376438 0.05974191 0.27615947 -0.009189427 0.25015908 -0.27029973 -0.25831836 -0.1315649 -0.08131577 -0.32090476 0.055452496 -0.092359185
12485	-0.5443907 0.6846355 -0.46297148 0.038967073 -0.021277204 -0.28161892 -0.11381306 -0.077394664 -0.16889052 -0.13845596 0.4045477 0.20668045 -0.08322555 -0.056774326 -0.13738638 -0.20597334
12493	-0.2596457 1.0130789 -0.21674794 0.082455635 -0.67231786 -1.1349077 -0.23251477 0.4585985 0.8377881 -0.35851997 0.4431033 0.19295782 -0.2147004 -0.015210047 0.40955845 -0.016193878
12510	1.7893747 1.2923107 -0.9257256 -0.2291472 -0.6546031 0.2419243 0.54978794 -1.1424228 0.24200483 0.4987204 -1.387752 0.90910035 -0.26368162 0.4961594 -0.2591406 -0.26806906
12521	-0.3869896 1.0102551 -0.41271627 -0.81519544 -0.054691404 -0.5309611 -0.14992893 0.16242415 0.09276208 -0.04144995 0.014146566 -0.13524042 -0.07128851 0.033303462 -0.11944756 -0.07327957
12528	0.99247694 1.2371532 -0.4774103 -0.5503447 -0.28943402 0.04362578 0.3440498 -0.8579761 0.19115019 0.13458832 -0.8351524 0.70496374 -0.12086047 0.40932682 -0.118721716 -0.14867738
12580	1.5304668 1.3702483 -0.8141069 -0.043178976 -0.5641633 0.10778677 0.3969254 -1.0444063 0.36458272 0.5434192 -1.0876787 0.87711424 -0.2397052 0.5031921 -0.21782379 -0.16857593
12586	0.39045906 1.1016536 -0.02009952 -0.24287617 0.058164686 0.09571906 0.0075347424 -0.24798946 0.062381376 -0.06644061 -0.037314415 0.609904 -0.1846335 0.0711532 -0.09037704 0.16530702
12592	-0.401675 0.83678204 -0.4234955 -0.07501936 -0.12936634 -0.53642803 -0.20421477 -0.062845916 -0.07483667 -0.38948774 0.3463527 0.072798364 -0.062475845 0.02701407 -0.13142747 -0.24224313
12649	-0.61403275 -0.21490532 1.0854056 -0.28326643 -0.4483248 0.34674928 -0.04879503 0.053906262 0.03705862 -0.35633025 0.08315897 0.0634637 0.08637354 0.0052990317 0.21739879 0.08354272
12635	-0.6668863 1.0135727 -0.09287685 -1.1671207 0.00032016635 -0.42302808 -0.39455903 -0.39705727 -0.050443918 -0.4740181 -0.26443288 -0.12860031 -0.098631874 0.22493884 0.042460687 -0.15860374
12655	0.21363568 -0.1311292 -0.5746108 -0.16302234 0.31130365 0.20428705 -0.3092607 -0.1868636 0.02243381 -0.0984848 -0.23637164 0.083166584 -0.1483518 -0.03409303 0.18182604 -0.18549222
12642	1.5391911 1.150629 -0.97709197 -0.2181629 -0.6250886 0.22087552 0.36084276 -1.024415 0.11365291 0.4874609 -1.3128726 0.9765757 -0.29490587 0.37011114 -0.17486128 -0.1697938
14447	0.4489863 0.06816107 -0.014613688 -0.6025977 0.18537197 -0.3201472 -0.06425373 0.0545398 -0.044324815 0.12944482 -0.040349364 -0.1516317 -0.002870977 -0.09042017 0.07344283 0.20034271
12667	0.33893895 1.306992 0.6953327 0.21422726 0.40970203 -0.089565694 -0.07776837 0.008480996 0.034448512 -0.29627353 0.26904726 0.13475314 0.024172544 0.026688702 0.0012184754 -0.016370174
3543	-0.8480463 0.3087084 -0.117538154 -0.15807205 -0.25809988 -0.49315655 -0.4643453 0.16807163 0.5280913 -0.00040836632 0.19492406 0.21374917 -0.24420676 0.21472424 -0.07127092 0.04183947
6514	-0.48191667 0.4718405 -0.4351728 0.1579848 -0.33038187 -0.7271095 -0.2793542 0.26551282 0.6689501 0.26038194 0.41700172 0.096215755 -0.033998996 0.018696196 -0.012261286 0.23270062
6672	-0.086513996 -0.06454593 0.38360542 0.9128349 -0.30174568 0.45990267 0.0027218014 0.1368283 0.11363423 0.13865726 -0.043879688 -0.050078467 -0.16055088 -0.022961058 -0.010337338 -0.09789479
12753	-0.49464035 -0.12386769 -0.10399318 -0.5560658 0.21337453 0.23024884 0.12433982 0.20848918 -0.14350843 -0.0331984 0.26303965 0.12457192 0.0949865 -0.20346317 0.04598242 -0.0146426335
12745	0.61904836 -0.6120424 -0.32146 0.13478184 0.33358362 -0.110507146 -0.4793806 0.096180975 0.07576253 -0.16999775 -0.089898765 -0.190141 -0.1856949 0.22751176 0.25129455 0.13859178
12758	0.21047807 0.0014781356 -0.21135432 -0.056678474 0.40846524 0.21104516 0.044672042 -0.2464386 0.06301123 -0.032230675 0.13807845 0.3037967 0.19172442 -0.058088195 -0.037711665 0.049218785
12762	1.4220219 -0.43864548 -0.6157075 0.1050185 0.2642329 0.063235 -0.4873485 -0.13145089 0.03188046 -0.34522545 -0.37454984 0.097995415 -0.089996755 -0.10985261 -0.025432931 0.071930975
12777	-0.42653227 -0.14580101 -0.22975433 0.21496797 0.18254149 0.53571665 0.022420377 -0.003863752 -0.13520248 0.15185012 -0.082398355 0.2092659 0.09976187 0.3176719 0.056576118 0.04286046
12779	-0.45723677 0.2194635 0.54418176 0.35402188 0.3920777 0.33587712 -0.05585435 -0.20915893 0.055749964 0.16704814 0.0963248 -0.07106063 -0.03110011 0.028579034 -0.056116953 -0.3120852
12791	1.2350907 -0.85956705 0.7987084 -0.732082 -0.44609398 -0.5150441 0.26306745 -0.1228441 -0.24321093 0.33178574 0.07570487 0.08242169 0.13137302 0.5176307 0.0414906 -0.23980884
12817	1.8564202 -0.32955706 -0.8042977 0.22506881 0.4317862 0.24337529 -0.4933113 0.11756003 0.007274173 -0.057990447 -0.022886992 -0.29736972 -0.31069696 0.35237235 0.38214323 -0.075208485
12843	-0.70762014 -0.626287 -0.35007197 -0.23233175 -0.1367935 0.18918638 -0.2929461 -0.032420903 0.1863178 0.018565774 -0.19278064 0.077146895 -0.2232882 0.2590103 0.16435464 -0.03726497
12852	-0.27654243 -0.064085126 -0.78162134 0.36635906 -0.20046283 0.1292509 0.75446117 -0.23577349 0.16905095 0.27987373 -0.062024534 0.1356693 0.43319297 0.36100003 -0.10139666 0.03858966
12865	-0.29759312 0.5647196 -0.25981557 0.15268695 -0.1112508 -0.11087057 -0.0193225 0.32926846 0.23269843 0.59657663 0.15580285 -0.11971991 0.28219002 -0.021176785 0.27053344 0.105199695
12889	-0.9223995 0.5055082 -0.4113155 -0.27640152 -0.074374676 -0.35759962 -0.17400388 0.052109182 -0.18738173 0.20318563 -0.034386814 -0.23323296 0.050830305 0.051277034 -0.2609199 0.16575624
12900	-0.5162673 0.5157769 -0.029664874 -0.6289551 0.34907052 -0.053552188 0.03808172 0.2537378 -0.052286714 0.07878055 0.009376168 -0.039845407 0.002304852 -0.054657236 0.18276045 0.052233133
12937	-0.573895 -0.50542986 0.053833485 0.15311134 0.19042003 0.16631868 -0.23286927 -0.020391136 0.115916714 -0.36423796 -0.01730895 -0.010690585 0.12932286 -0.037036695 0.13544907 -0.052349236
12938	-0.7269459 -0.27143264 0.72646254 -0.01181829 0.17755994 -0.30705875 0.11186826 0.15749425 0.22932182 0.20964698 -0.12724316 0.14263493 -0.039693505 -0.13500154 0.14312717 0.109784305
12942	-0.18652582 -0.19356066 0.41436344 -0.11803609 0.27135184 -0.0036694817 -0.08968012 0.035040945 -0.0173098 0.05844325 -0.20342398 -0.19887407 0.21932918 -0.045119643 0.212818 -0.087633476
12949	-0.8621435 0.12611058 -0.35343784 0.53422135 0.45795295 -0.18228161 0.88376105 -0.30543625 0.19019154 0.36167353 0.18951577 -0.3010733 -0.60866404 0.1476335 0.3336429 -0.21528064
12971	-0.7832842 0.28042024 -0.49401572 -0.2540183 0.22733262 0.03344552 -0.022806168 -0.05930817 -0.09993014 0.28659636 -0.1602368 -0.1201597 0.047798723 -0.23951128 0.023410767 -0.10163829
12748	1.3708482 -0.20045698 0.12851971 0.75362384 0.5723851 -0.19679004 0.2068375 0.08776921 0.06866315 -0.12069038 -0.186082 -0.100409165 0.25263023 -0.18573466 -0.021515297 0.120511174
12982	-0.5980644 0.21123192 0.06630224 -0.17679358 0.25777683 0.06949873 0.09240216 0.12338704 -0.025790878 0.19494171 0.12545806 -0.12216459 0.16991279 -0.11807082 0.055071674 0.08761659
13068	-0.016856432 -0.3899877 0.16192752 -0.23253155 0.054637223 -0.46813154 0.023062304 0.15008336 -0.047575817 0.5676322 -0.08886218 -0.3812377 -0.01708442 -0.28344873 -0.07039178 0.09360416
12996	-0.088938236 0.36444128 0.019530892 -0.53647983 -0.13515598 -0.21142602 -0.24337687 -0.026729256 0.22658643 0.1291316 -0.052000105 -0.081003666 0.05210173 0.050431527 -0.03765651 -0.14432311
13076	-0.15083528 -0.028207183 -0.056007564 -0.28516674 0.24424765 -0.07216853 0.22976959 -0.08505759 -0.10428412 0.3819391 -0.07481122 -0.057211757 0.25106782 -0.11951752 0.16182637 0.29279277
14562	-1.0943165 -0.34997594 -0.21698219 0.013383925 0.08543578 -0.053926907 -0.23225382 -0.011378825 0.1355162 0.44529372 0.18628603 0.13000731 -0.4038145 0.06546987 -0.14385821 -0.15956382
13102	0.085366964 1.1220703 0.69258314 0.068675935 1.304255 0.2793551 1.4320811 -0.17792848 0.11108496 -0.2506322 -0.1805504 -0.36622083 -0.3924017 0.12944254 0.12514313 0.23734859
13095	0.39948964 0.56545943 0.2493574 0.15734565 -0.7123553 0.37686405 0.32851726 -0.0027339756 -0.11867361 0.26855898 0.005591631 0.10173832 -0.10643326 -0.37370217 0.26586935 0.08012675
13168	-0.91267014 -0.33937258 -0.09572774 -0.28373575 0.3960016 0.27193916 0.21808192 -0.07936993 -0.10984807 0.09806858 -0.14452156 0.120147504 -0.076204896 -0.026732177 0.20234841 0.034131702
13148	0.42907858 0.42313883 -0.1596601 -0.3191918 0.55820704 0.15590635 0.53707343 -0.15978485 0.18528214 -0.004449606 0.18946671 -0.19326918 0.0990836 -0.024911895 -0.10328713 0.06634107
13138	-0.094788074 0.89268315 -1.0303966 -0.23492956 -0.16038217 0.068965755 -0.08585653 0.16161543 -0.5788475 0.089543 0.06512076 0.14063048 0.23191646 -0.07911842 -0.16324195 -0.013804182
13181	0.80489755 -0.38552314 0.12446588 -0.4198687 -0.8508092 0.65911406 -0.21950203 -0.31377438 -0.09990725 0.15596326 0.38545823 -0.51611644 -0.25420314 -0.033266455 0.14052507 -0.030744765
13252	0.6217165 -0.08949125 0.12412888 -0.4266827 -0.93935466 0.4632411 -0.085354954 0.20793831 0.18755615 -0.04726723 0.16891307 -0.19603343 -0.124519855 0.06756487 -0.14566568 0.029275369
13173	-0.91098595 -0.4831218 0.1703555 -0.07502025 0.20922306 0.24604902 -0.20500489 -0.028671503 -0.04220973 0.07023603 -0.05737585 0.024302907 0.047352314 0.008148991 0.13129179 -0.14233664
13220	0.030657291 -0.22720534 0.17323011 0.2049151 0.18227392 -0.25726458 -0.09709295 0.35879278 -0.11722478 -0.035590604 -0.09838027 0.15602143 0.26769 -0.21619332 0.160376 0.18175006
13260	1.1140759 0.46180993 -0.30120248 -0.02702111 -0.87420976 0.50007105 0.23533642 0.2720502 -0.13128562 -0.06770181 -0.031759977 -0.04994811 0.2547698 -0.31242454 0.16358024 -0.24247788
13266	0.9318776 1.2955577 -0.6909225 1.0141615 -1.576088 -0.055855773 0.3444677 -0.33854982 -0.29408652 -0.21774492 -0.86840993 0.5128802 0.16013134 -1.423735 0.5368418 -0.48985395
13264	0.43199348 1.0737656 -0.10060704 0.6759557 -0.88950324 0.137222 0.1562641 -0.008847177 -0.4328711 -0.18620864 -0.5327573 0.31180477 -0.036227018 -0.88702065 0.26700246 -0.4727101
13265	0.971298 0.6985823 -0.86023754 0.4626943 -1.0754733 0.23514827 0.25623754 0.017071426 -0.4377131 -0.11421042 -0.6248784 0.07974118 0.11654818 -0.8890873 0.6365725 -0.1801305
13288	0.56102204 0.4890766 0.23201007 -0.35960293 -1.6179928 0.61818445 0.28238466 0.6317773 -0.22357799 0.02859731 -0.09899056 -0.18786775 -0.111726075 -0.5397711 -0.02249359 -0.29629827
13292	-0.09076452 0.3726132 -0.21762508 0.094658256 -1.2879168 0.4045816 0.3498162 -0.42445835 0.081738114 -0.15193965 -0.045513153 -0.009246409 0.36522758 -0.46013448 0.1437662 0.0047094002
13269	0.7521708 1.0419894 -0.6581339 0.95727634 -1.3161215 0.261248 0.34909862 -0.08060485 -0.51133895 -0.005751997 -0.72720855 0.2128151 0.08262202 -1.2690942 0.39838496 -0.6743307
13276	0.438859 0.48754975 0.7724516 0.3523497 0.33220932 0.359703 0.034244195 0.22975492 0.3249797 -0.43822515 -0.10169226 0.06730636 0.43119824 -0.09337306 -0.34584776 -0.01589888
13479	2.3618507 -0.41814673 -0.7171957 0.115936935 0.2754344 -0.16859126 -0.21072242 0.30266917 -0.24725787 0.036125496 0.070519805 0.2612003 -0.3747362 -0.6462845 -0.0975399 0.17576982
13575	-0.03162551 0.01519835 -0.9365884 0.5430701 0.39337543 0.23564906 0.4347033 0.0579226 -0.17861111 0.35486722 0.21147871 0.06996325 -0.031341583 0.00045079738 0.2510851 0.294519
13481	2.4019508 -0.37973607 -0.5364337 0.22677797 0.35121688 -0.11907235 -0.24055494 0.29281843 -0.12356992 0.017851606 -0.009807169 0.3702314 -0.4168271 -0.6312861 -0.062312923 0.19954264
13494	0.6373215 -0.06823343 -0.17613506 -0.23440015 0.23886481 0.1608754 0.060342878 -0.22185862 0.3588217 0.0030554235 -0.08933091 0.052977458 0.22213283 -0.11673655 -0.06916471 -0.2139658
13556	-0.28810358 -0.3309064 0.2708544 -0.3899585 -0.23180276 -0.38433874 -0.130595 -0.4594702 0.026995532 -0.4550578 -0.21988443 -0.20874761 0.004760176 -0.24336526 0.12186818 0.086720824
13559	-0.88154745 0.9465139 0.3172105 -0.33133698 0.11510855 -0.3787516 -0.32793832 0.011557013 0.19067794 0.20073761 0.0139942765 -0.14130743 0.08148894 0.18806407 0.04757244 0.33391145
13581	-0.26023984 0.037067235 -0.17339188 -0.4780321 0.113031596 -0.10985981 -0.10987749 -0.09649792 0.26587102 0.22051753 0.4460702 0.030084983 0.084685534 0.08541725 0.052753083 0.16189593
13589	0.3897438 -0.5006168 -0.6410867 0.27075624 0.12709555 0.097499564 -0.29999614 0.16153014 -0.02798871 -0.41790926 -0.1491915 -0.07419482 0.06400555 0.34505442 0.27833244 0.04481488
13660	-0.0065391064 0.3653735 -0.34997457 -0.23789597 0.4017528 0.046881054 -0.3431353 -0.01244846 -0.17080544 0.18773244 -0.08690941 -0.17521508 -0.13584372 -0.15659377 0.09463018 -0.05797077
13640	0.86745477 -1.160856 -0.02019149 -0.19675511 0.08037233 -0.6353921 -0.2788062 0.08430463 -0.3220067 -0.06329978 0.16881633 0.2240442 -0.24438716 -0.448468 0.035078615 0.30483887
13620	-0.61425257 -0.51857495 0.51630324 -0.4585781 -0.51632327 0.27408755 -0.14510301 0.011251748 -0.07953876 0.16145702 0.30429345 -0.14574401 0.019259602 0.046225674 -0.16258636 0.069618225
13677	-0.14683938 0.27323705 -0.06720114 -0.7225779 -0.6206938 0.039554335 -0.24312194 0.2860886 0.0625631 0.133191 -0.36935523 0.017069638 -0.22528678 -0.12011884 -0.030070538 0.021746922
13672	-0.4850874 1.0338137 -0.48528406 0.4059706 -0.028719246 -0.72062844 0.0376285 0.24717599 -0.21357699 0.0336532 0.5541899 -0.042804778 0.042982012 0.026320107 0.0537695 0.07279332
13692	-0.98110676 -0.7530384 0.0002810359 0.20777452 -0.4826501 0.1295394 -0.096792676 -0.17083028 -0.07572907 -0.06572067 -0.11204755 -0.21441846 -0.00470984 0.16146538 -0.068487875 -0.012217253
13693	-0.8952446 -0.79966974 -0.3700034 0.36973146 -0.5070616 0.12354744 -0.09294669 -0.19609503 -0.37031692 -0.2262594 0.18785155 -0.16643463 0.0735932 0.06091977 -0.19624372 -0.06669794
13731	-0.073765755 0.14147618 1.2097983 0.12453109 0.85057247 0.31312302 -0.47296903 -0.39519554 -0.013847321 0.32234275 -0.41105583 0.0047741383 -0.15418187 0.11927084 -0.49323848 -0.17620514
13726	1.6462088 0.22444656 -0.2691005 -0.12418926 0.18778983 0.45074588 0.33012706 -0.31207043 0.2119538 -0.18589665 0.11989182 0.17279916 0.46293563 0.20817497 -0.46940818 -0.13238575
13747	-0.88341427 0.59733385 -0.5049596 -0.047038496 0.17081761 -0.13054301 0.045496166 0.50799227 -0.6699311 0.1188335 -0.111421645 -0.13981213 0.2792995 -0.319755 -0.24558742 0.051297087
13771	-0.6531029 0.9374245 -0.044641316 -0.43086016 -0.35950956 -1.0024946 -0.32444644 0.022819668 0.7953103 -0.24071938 0.20754504 0.18965977 -0.27984267 0.14711505 0.23547068 -0.1106451
13794	0.46541858 -0.5299194 0.2092064 -0.12165457 -0.38602912 -0.010999404 0.22121769 0.24649674 -0.1903732 0.04894401 -0.006379962 -0.16794099 -0.057898045 -0.008180134 0.12436302 0.122067496
13880	-0.6447139 -0.39279264 0.44621593 0.14002216 -0.47513282 0.28043425 -0.22945304 -0.41175935 -0.29409647 -0.56917447 0.16907257 -0.0067154467 0.18851274 -0.117751494 -0.010342006 0.148182
13856	-0.5095029 1.1872048 -0.39116657 0.25031966 0.13449341 -0.30830532 0.4518239 0.032840997 0.1797998 0.16310401 -0.16298947 0.034867175 -0.23270594 -0.15725943 0.24771827 0.16293302
13928	0.028340816 0.029821813 0.09110004 -0.6658813 -0.27900574 -0.2638091 -0.1433218 0.27742422 -0.04269679 -0.060523555 0.018694937 -0.33281207 -0.020275712 0.063065134 0.18266843 0.40114212
13899	-0.84368086 -0.34409964 0.10324204 -0.0508523 -0.35875115 -0.027407624 0.26459366 -0.42559516 0.0031249672 0.0749497 0.03192836 -0.15827717 0.048384845 -0.22925197 0.23092508 0.031416353
13913	1.3389561 -0.74220467 0.900147 -0.5030445 0.10027805 -1.0225918 0.20121738 -0.05974105 -0.42248768 0.5147525 -0.011564255 0.024193555 -0.061954528 0.2684766 0.09818202 -0.31371704
13930	0.2890458 -0.36664957 0.56306034 -0.33142257 -0.08316985 -0.018413477 0.039304838 0.25507605 0.019048251 -0.12828824 -0.11062658 -0.23589785 -0.16047521 -0.051680528 0.18950851 0.21284527
13935	0.31592274 -0.8458245 0.10351813 -0.24416387 -0.48797566 -0.3105873 0.054762036 -0.078552365 -0.16570963 -0.021714956 0.23368359 -0.13331725 0.0045256317 0.018586777 0.2283434 -0.06221132
13934	0.37131 -0.9589468 0.17476338 -0.42244864 -0.5405725 -0.3642177 0.055580676 -0.03538242 -0.04691544 0.0048675686 0.11786741 -0.37338984 0.0146507025 0.070038594 0.20377374 -0.0011845753
13947	-0.8402519 0.7949482 -0.038757563 -0.859542 -0.18157533 -0.610765 -0.3859735 0.2198016 0.09946401 -0.19696501 -0.095647216 -0.23486964 0.030133367 0.005949624 0.18876775 -0.1932518
14069	-0.7500262 -0.054035127 -0.6194662 0.8924874 0.0852429 0.008298337 0.12962395 -0.20664269 -0.45016146 0.096329525 0.1849339 -0.025639802 -0.3789707 0.6720255 -0.2544267 -0.49972612
13756	-0.747787 0.87474895 -0.13312978 -0.35669124 0.2635509 -0.1284122 0.046133026 0.06908581 -0.51760495 -0.24786144 -0.26539436 0.15781744 0.03444937 -0.21141389 0.16031769 0.0074329674
14328	-0.16870117 -0.18281174 0.3507977 0.16535193 0.047023773 0.29623133 -0.118794896 0.019183397 0.055841114 0.35964543 0.029233754 0.10293569 -0.40422142 -0.23881206 0.108523205 0.27622035
13758	-0.53549814 0.22065431 -0.76998276 -0.21963382 0.113449365 -0.08365707 0.37321216 -0.08077559 0.01355961 0.24696828 0.18290651 0.05198528 -0.11035517 -0.03871713 0.0766332 0.1555773
14006	-0.9462385 -0.1859538 -0.5047201 0.7741218 0.093340784 0.17978066 0.08134222 -0.11207995 -0.42083782 0.15395416 0.020149767 0.040143162 -0.37858337 0.5959821 -0.19858748 -0.4574454
14276	0.3067665 -0.114516675 1.0536022 -0.5240575 -0.32256338 0.33658615 0.20189258 0.4380657 -0.13115892 0.0017618835 0.3300001 0.12158364 0.027593255 0.25171635 -0.0024343133 0.05541866
14412	0.21333838 0.13530871 0.71086353 -0.14899218 0.8193549 0.19814599 0.7061304 -0.30506793 0.17312211 -0.35048425 0.15252614 0.23212174 0.5840522 0.05456523 0.14751215 -0.27868366
14351	-1.0434065 0.13796952 0.105582595 -0.21095759 0.17650127 -0.055813 -0.4202445 0.03744471 0.100775614 0.54395735 0.10242355 0.055625044 -0.14896694 -0.10131891 -0.01525186 0.08143476
14353	-1.0180631 -0.57183135 -0.39793384 -0.003227532 -0.115848914 0.2663793 -0.02242826 0.18681264 0.09746553 -0.14128985 -0.23344049 0.26062238 0.12620005 0.19170919 0.18467726 -0.06326036
14402	0.9924612 -0.47186387 -0.13987213 0.6125504 -0.06798014 0.32686427 -0.38692367 0.26126176 -0.18266957 0.15911837 -0.16601178 -0.20826928 -0.029047936 0.32639813 0.28540346 0.1539191
14427	0.9970107 -0.08547974 0.0019317269 0.07282734 0.4913698 0.33295918 -0.3198762 0.04818487 -0.117690995 -0.5441101 -0.10831064 -0.0069594085 -0.027509063 0.19181094 0.31372032 0.11827603
14445	0.124519825 -0.36537987 0.101205766 -0.12514067 0.100233704 -0.51302624 0.04176767 -0.23774418 0.029368114 0.52834576 0.1074121 -0.29766345 0.18373105 0.017163552 -0.023409158 -0.007399097
14452	0.19349837 -0.76472855 0.41270143 -0.26369154 0.11760512 -0.24000025 0.083217114 -0.09924993 -0.29774088 0.13129906 -0.115994394 0.11012299 0.16164613 -0.27852982 0.27708417 0.36501694
14457	-0.1469531 -0.16723329 -0.14847732 0.22906923 0.032980323 -0.422729 0.0818882 0.30027997 -0.108793005 0.57769746 0.14232785 -0.07686627 0.038650453 -0.18404013 -0.16082752 0.12107231
14460	-0.46446037 -0.6469952 -0.049496412 -0.6447692 -0.09524633 -0.27623317 -0.0949116 0.011662334 0.06472607 0.07308364 -0.31548724 -0.10575433 0.13155836 -0.125513 0.087286696 -0.032057494
14495	0.8618312 0.116995186 0.10999459 -0.27163208 0.16619363 0.4250671 -0.047709793 -0.18350491 0.45316142 -0.3491545 0.12791383 0.21509936 0.27610296 -0.061332464 -0.27974164 -0.19454446
14478	0.81049395 0.38251016 -0.8803027 -0.44075668 0.6361393 0.06882803 0.8445413 -0.2536561 0.13388589 0.25139356 0.21611321 -0.46939552 -0.18260926 0.06992959 0.082842976 0.010929268
14501	0.6248462 -0.055763423 0.43851525 -1.0974714 -0.21818556 0.3654258 -0.22679466 -0.04011485 -0.36789805 0.15832447 0.09082991 0.012834653 -0.6007719 0.09924019 0.24793139 0.042019922
14515	0.054712057 0.015814185 0.8276064 -0.05685109 -0.7493372 0.21838106 -0.06942807 0.0907377 0.006553769 0.06694518 0.39276648 -0.031909734 -0.2770888 0.087434046 -0.013267133 0.1741027
14509	-0.8409891 -0.428163 -0.16465586 -0.72149694 0.33470616 0.029367708 0.33322638 0.11129272 0.22427242 -0.4248215 -0.15437579 -0.05468625 0.09928402 -0.32043612 -0.14149389 -0.25142983
14522	-0.018918753 0.5649889 -0.61017054 -0.06679052 0.25345924 -0.33154303 1.1937107 -0.6390354 0.5222301 -0.09320399 0.14953244 -0.6464679 -0.058115363 0.3257086 0.026893064 0.24126783
14556	-0.1877327 -0.20315987 0.01936996 -0.23059177 -1.0034074 0.35799074 0.4794411 0.14140719 -0.054249093 0.016894236 0.0039054751 -0.39403266 -0.28043297 -0.46386343 -0.08422213 -0.2380294
14634	2.7458785 1.7798146 -0.61660886 0.98589736 -1.4799027 0.1437149 -0.18727961 -0.38197762 0.0799872 0.35166985 -1.5176041 0.40131742 -0.46710098 -0.25651902 0.49846023 -0.34876865
14579	1.257158 0.019413501 -0.4492475 -0.060578644 -0.053222552 0.42058766 -0.209779 -0.032116145 0.45397133 0.069549486 0.07524949 0.30381453 0.14416394 -0.16111998 0.042059347 -0.07456735
14585	-0.71347857 0.99943364 0.1522178 -0.33592796 0.19356331 -0.3702072 -0.41118634 0.274122 -0.21481027 -0.12620512 -0.06475723 -0.07384445 -0.2047464 0.00961715 0.012480602 0.16273618
14620	-0.35542393 0.9390321 -0.8444829 0.2550031 -1.0373588 -0.7564942 0.17207354 -0.33105662 -0.34459686 -1.1375661 0.42614985 0.046362147 -0.11339438 0.043692492 0.57565373 -0.6936239
14630	-0.69777155 -0.88181996 0.5091254 0.5817379 -0.18680973 -0.25720397 0.027721241 0.39228266 0.28171617 0.06473574 -0.40481877 0.097381905 -0.21471275 -0.09147351 -0.17688468 0.13095286
14649	-0.050397635 -0.21731585 -0.21537614 -0.822495 0.28510067 0.087949485 0.023092255 -0.02919969 0.1987819 -0.39790595 -0.15279862 -0.23714586 0.2816677 -0.3010974 -0.16306837 -0.0617819
14652	1.7696896 0.49091986 0.6092437 -0.5306411 -0.71852934 0.7375157 0.52847904 0.71857727 -0.31739193 -0.038903162 0.3260494 0.12715232 0.26718718 0.51158357 -0.21748793 -0.028884042
14663	-0.183249 0.81703925 -0.10192406 -0.5741111 0.6628957 0.028800605 0.92987347 -0.5111015 -0.30386537 -0.37569478 0.0024195313 -0.20213266 -0.37599182 0.14826664 0.014763169 0.047834504
14672	-0.34767127 -0.41439533 1.1469727 -0.2931018 -0.49478403 0.28867194 0.041954637 -0.31541473 -0.13744223 -0.21307443 0.39136863 0.054789796 -0.17655736 -0.03734664 0.14798 0.22639996
14710	-0.16066742 -0.5698352 -0.39000398 0.3384733 -0.15641236 0.06326933 -0.010697857 0.4857853 0.18345657 -0.09826005 -0.42425898 0.051740505 -0.3634301 0.13827223 -0.3150587 0.19466639
14715	0.030111551 -0.068422556 -0.3464855 -0.3894168 0.23369166 0.05556075 0.12083882 0.015451908 0.20787732 0.07490452 -0.013140082 -0.08154753 0.24039906 -0.14988652 -0.09976651 -0.15089771
14766	-0.5918994 0.62675536 -0.16032356 0.11600572 0.31603357 -0.008829307 -0.013920352 0.3711927 -0.3139724 0.201389 -0.09875536 -0.13218082 0.089669466 -0.269423 -0.056277886 0.04336993
14387	0.31359243 0.47083372 0.83880514 -0.47013164 -0.547594 0.2813614 0.14371026 0.11083174 -0.13503303 -0.0573038 -0.08846146 0.19031098 0.19806176 0.38730648 0.14986773 0.14762658
14779	-0.30069542 0.8612955 -0.26678348 -0.64991784 0.28576264 -0.78024185 -0.2501194 -0.08195174 0.46688682 -0.0615253 0.40568483 0.008241102 -0.2593933 0.08532702 0.36984244 0.0169666
14791	0.8812704 -0.1335187 1.231899 -0.2024433 -0.08196238 0.35849535 0.39574957 0.49197537 -0.27115583 0.17705126 0.0136425495 0.4340605 0.015576452 0.21268937 0.009771902 0.24145958
14745	-0.5533266 0.33530226 -0.057547867 -0.7737466 0.24839655 -0.14980619 -0.37036407 -0.15526122 -0.07589413 0.07573964 0.013064444 -0.14414434 0.1833247 -0.009503312 -0.019771582 0.003381718
14638	-0.9751735 -0.031241596 -0.020851314 -0.7903569 0.0669108 -0.38101077 -0.11638211 0.27359897 0.053945586 -0.115735605 -0.3773237 -0.6445949 -0.10389885 -0.34174055 -0.17514817 -0.31769502
14648	0.39519072 -0.18599969 0.110878885 -0.6783575 -0.0664209 0.15027286 0.119090885 -0.09831995 0.26502687 -0.31668752 -0.17300084 0.17639181 0.27810562 -0.0038180128 -0.3339205 0.02882881
14792	-0.71077347 -0.15000153 -0.5712607 0.088710845 0.1551511 0.1865604 -0.22540392 -0.024673998 -0.19236468 0.17532326 0.54163814 0.39322734 -0.17167602 -0.084210746 -0.33419186 -0.23374544
14795	0.33586836 -0.5680673 -0.10614389 0.19128805 0.044513553 0.11027303 -0.4218962 0.28427964 0.37778133 -0.092394814 -0.095692754 -0.05152084 -0.2112447 0.109665714 -0.07705825 0.09441069
